panel_id,Major OTT,Minor OTT,YouTube,쇼핑,스포츠,cluster
K0556790,0.052744,0.332478,5.451001,3.285714,0.723401,0
K0556826,0.413332,0.013215,4.513466,22.92593,0,0
K0556840,2.299489,0.032527,32.67749,3.423077,0,3
K0556896,1.397159,0,2.852841,24.40741,0,3
K0556951,0.156378,0,5.106659,11.88889,0.00041,0
K0556960,0.119807,0,4.127596,1.538462,0,1
K0556963,0.495449,3.013985,16.2851,4.37037,0,0
K0556966,1.515815,0.203268,5.213773,6.074074,0.031853,0
K0556978,2.806538,0,10.3024,11.59259,0,2
K0557054,6.049866,0.014683,0.768833,33.48148,0,0
K0557066,1.918914,0.926154,4.914242,9.259259,0,0
K0557105,1.314763,0,1.995715,7.518519,0,0
K0557109,1.438265,0.628437,3.500653,22.62963,0,2
K0557144,5.350429,0,3.370535,38.14815,0,1
K0557225,0.010215,0,3.197883,6.791667,0,0
K0557318,0.120991,0,2.445405,13.66667,0,0
K0566653,1.241962,0,15.38351,3.736842,0,0
K0566813,0.503881,0,0.275097,16.14815,0,2
K0566826,0.511187,0,1.131764,7.296296,0.030662,1
K0566833,23.25607,0,0.574151,8.37037,0,1
K0566854,0.002494,0,2.237933,5.923077,0,0
K0566879,2.006105,0.007905,34.01417,4.615385,0,1
K0566932,0.919502,0,2.125599,18.62963,0.007192,0
K0566934,1.18604,0,18.0955,6.259259,0,1
K0567033,0.338248,0,7.914341,2.111111,0,1
K0567078,1.586107,0.683158,7.89248,18.59259,0,3
K0567114,0.088737,1.549528,4.401699,3.88,0,2
K0567116,0.824223,0,3.219779,26.51852,0,0
K0567119,7.688288,3.836322,1.904751,2.052632,0,0
K0567123,0.62667,0,37.9639,12.40741,0,1
K0567142,6.137267,0,0.953795,13.2963,0,1
K0567191,2.165605,0,5.447465,2.75,0,1
K0567218,0.163968,0.028668,5.111957,23.11111,0,0
K0567228,3.438242,2.350402,14.62471,16.25926,0,0
K0567301,0.009194,0,0.017752,11.2963,0,1
K0567314,0.238538,0,3.591895,22.25926,0,0
K0567362,23.82207,0,1.963724,23.88889,0,2
K0567372,0.289091,0.028714,0.312934,9.962963,0,0
K0567376,1.263201,0,2.292852,5.192308,0,1
K0567398,1.773004,0,31.05142,34.51852,0,1
K0567435,3.048727,0.132788,2.803855,2.92,0,2
K0567461,4.962532,0,14.92162,2,0,1
K0567502,2.027874,1.136621,13.6735,3.956522,0,1
K0567511,2.586874,0.798945,0.909892,23.7037,0,2
K0567537,1.540673,0,9.048242,5.333333,0,0
K0567600,2.9068,0,35.62437,13.77778,0,3
K0567601,1.888588,0.000105,11.95976,6.185185,0,3
K0567638,3.901759,2.196687,7.230956,9.814815,0,2
K0566551,1.332931,0,0.104219,25.33333,0,2
K0566570,20.48123,0,17.42864,7.37037,0,1
K0566582,3.604721,0,17.25686,20.51852,0,1
K0566607,0.176692,0,23.22237,5,0,1
K0566626,22.56651,0,41.51857,2.925926,0,3
K0567707,2.982326,0,3.002214,10.37037,0,2
K0567733,1.764789,0,4.5266,12.14815,0,2
K0567740,1.115343,0.208679,1.481001,17.18519,0.752133,2
K0567766,0.04953,0,2.033872,1.571429,0,1
K0567776,0.833643,0,19.6382,12.44444,0,1
K0567795,2.514091,0.014474,3.121829,35.03846,0,3
K0567816,0.027508,0,7.677554,2.333333,0,1
K0567825,0.857851,0,3.912508,9.692308,1.252401,0
K0567851,2.833591,0,0.000392,3.291667,0,1
K0567907,0.509285,0,8.043039,11.96296,0.059133,3
K0567942,0.120384,0,10.90113,18.53846,0,0
K0567959,0.779718,0,18.6957,30.85185,0,2
K0567990,4.835151,0,4.759035,4.375,0,0
K0567998,0.004633,21.12296,23.45757,18.07407,0,0
K0568004,3.264831,0.045769,7.992439,17.77778,0,2
K0568012,0.144018,0.206845,36.04566,1.791667,0,1
K0568013,0.589305,0.311984,0.96624,2.368421,1.251491,0
K0568047,1.773034,0.059931,4.589434,9.518519,0,0
K0568051,0.635147,0.044353,0.671268,32.73077,0,2
K0568110,0.040684,0,10.93212,10.66667,0,2
K0568239,4.305643,0.298194,31.67071,5.307692,0,1
K0568270,0.951915,0,9.675828,8.444444,0,2
K0568345,1.197259,0.378773,3.141378,8.555556,0,0
M0000305,0.625849,0.049335,0.036622,13.55556,0,0
M0000668,0.018333,0,0.462842,31.85185,0,2
M0001304,2.020656,0,0.049187,37.03704,0,2
K0566489,1.059842,0,19.76972,14.92308,0,0
K0566490,0.328972,0.592804,4.091826,10.88889,0,0
K0566509,3.031093,0,11.57599,3.576923,0,1
M0001499,0.048878,0,0.005987,12.51852,0,1
M0001562,0.159018,0.344309,6.487275,15.14815,0.329422,1
M0004511,0.08598,0.006811,0.156524,6.592593,0,0
M0007090,0.020254,11.04545,4.934424,31.92593,0,2
M0013655,0.089193,0,17.66924,6.333333,0,1
M0019933,0.771761,0,4.978865,2.266667,0,0
M0021141,4.799522,0,8.346333,23.33333,0,1
M0024655,2.036182,0,6.941131,7.185185,0,0
M0037678,17.92079,0,0.060328,7.777778,0,1
M0039617,0.085722,0,1.934983,2.304348,0,1
M0041111,1.810413,1.70537,3.612044,16.44444,0,2
M0041428,2.043017,0,11.57239,5.285714,0,0
M0046218,23.92606,0.000849,4.40939,15.74074,0,2
M0052964,1.239334,0,0.214531,36.88889,0.077874,2
M0067547,0.562411,0.409103,15.09832,7.62963,0,1
M0077172,1.14059,0,0.762773,18.85185,0,1
M0090782,1.781315,0,1.558284,11.55556,0,1
M0092967,2.805387,0,2.304209,16.51852,0,2
M0093580,1.22395,0,4.876919,8.703704,0,0
M0095315,0.033997,0,2.594499,13.18519,0,0
M0100234,6.683806,0,6.831223,11.85185,0,0
M0122866,6.106263,0,27.22655,9.777778,0,1
M0123772,10.08911,0,19.5012,4.925926,0,1
M0124610,1.24425,0,13.42174,12.33333,0,1
M0127369,9.116992,1.643959,3.312994,34.74074,0.158321,2
M0128636,0.000687,0,0.833877,8.333333,0.146102,0
M0129605,1.680897,0,0.540807,21.66667,0,2
M0130199,0.011717,0.301693,0,12.55556,0,0
M0135530,0.043799,0,0.056235,6.962963,0,1
M0135553,3.624753,0,0.296855,23.11111,0,1
M0135804,0.079636,0,1.23268,13.55556,0,2
M0136365,4.904014,0.000933,0.607182,17.51852,0,2
M0136586,3.173884,3.541083,3.305804,1.75,0,0
M0137629,1.543917,0,0.960583,7,0,0
M0137653,0.009619,0,0.123898,27.18519,0,2
M0137992,1.663342,0.015895,30.46962,7.851852,0,2
M0138648,14.27175,0,1.508762,45.33333,0,0
M0138877,2.166636,0,22.37011,13.2963,0,1
M0139924,0.061801,0,1.39954,23.2963,0,2
M0141274,0.817084,0,2.10819,12.85185,0,1
M0141333,0.919248,0.012335,9.362472,39.51852,0,2
M0141709,0.000854,0,0.592542,73.2963,0,2
M0142296,1.838743,0,18.78582,5.259259,0,2
M0142324,0.026394,0,0.343253,18.77778,0,0
M0142340,2.812141,0.0479,2.938217,25.2963,0,2
M0142724,1.312175,3.428688,7.152017,7.925926,1.706412,1
M0142730,0.040763,0.005398,0.312597,11.07407,0.064206,0
M0142923,1.237394,0,0.215889,42.44444,0,2
M0143680,2.533676,0,0.067535,22.03704,0,0
M0144151,0.280062,0,0.060185,4.384615,0,1
M0144913,0.367953,0,0.682632,4.740741,0,0
M0145337,1.282252,0.92688,0.609405,2.571429,0,2
M0146736,0.022882,0,4.632503,1.9375,0,0
M0147290,0.010027,0,3.457105,28.03704,0,2
M0147335,0.336103,0,3.265449,25.48148,0,2
M0149153,0.070087,0.292536,7.060964,15.62963,0,0
M0149254,2.69554,0,41.55552,6.962963,0,3
M0149371,1.2033,0,10.76242,34.92593,0.730453,2
M0150274,0.408246,0.209042,0.210074,65.55556,0,2
M0151823,1.205549,0,1.153924,15.92593,0.058873,0
M0153634,0.256242,0,52.39355,7.555556,0,2
M0153730,0.044082,0,6.474358,8.481481,0,0
M0156192,0.188875,0.005513,6.160201,31.66667,0,0
M0158228,0.492918,0,0.662964,12.7037,0,1
M0159015,0.159325,0,0.587455,5.666667,0,0
M0159183,1.708747,0.364127,20.20665,34.44444,0,3
M0159978,1.322514,0,4.45851,19.51852,0,2
M0159983,1.296605,0,25.97464,7.148148,0,1
M0160301,0.001026,0,0.22202,42.2963,0,2
M0160592,0.020295,0.129562,0.633974,14.03704,0,0
M0161071,0.010905,0,1.347785,7.037037,0.145073,0
M0162939,3.036955,0.910329,3.321137,5.692308,0,0
M0162955,0.041552,0,0.386285,25.33333,0,2
K0487889,2.357579,0,35.72536,13.40741,0,1
K0488195,2.536016,0.232413,14.07642,2.444444,0.38034,1
K0488212,0.301356,0,14.62146,7.730769,0,0
K0488217,0.001778,0,9.516134,13.2963,0,0
K0488235,0.362244,0,2.9383,4.96,0.013991,0
K0488250,0.080597,0.028685,4.959104,4.62963,0,0
K0488254,5.258649,0,0.221586,16.66667,0,3
K0488262,6.447797,0,0.874247,20.25926,0,0
K0488293,0.562083,0,20.38971,16.18519,0,1
K0488298,0.133015,0,1.40958,4.041667,0,0
K0488322,2.360274,1.111738,5.672664,15.81481,0,0
K0488436,0.328223,0,9.216586,14.81481,0,0
K0488493,1.838294,0.222968,5.455099,5.518519,0,0
K0488504,0.269265,0,1.323859,10.96296,0,1
K0488531,0.047569,0,1.85062,7.962963,0,2
K0488540,12.41382,0,14.87054,7.444444,0,1
K0487015,0.46693,0.305684,5.837499,4.105263,0,0
K0487035,0.663079,0,2.531894,9.148148,0,0
K0487066,2.00399,0.060498,0.968508,7.481481,0.858901,1
K0487081,0.766685,0,7.8702,8.259259,0,1
K0487139,0.208997,0,29.66068,5.37037,0.571182,1
K0487176,10.5226,0,7.208219,9.555556,0,3
K0487202,0.026819,0.167174,28.41924,3,0.169792,0
K0487216,0.465925,0.465609,11.40263,5.555556,0,0
K0487328,4.531014,0.061773,17.16609,14.48148,0,2
K0487407,1.17637,0,2.719805,11.40741,0,2
K0487412,0.269821,0,1.609851,4.769231,0,0
K0487424,0.206423,0,1.514389,9.37037,0,0
K0487429,0.098447,0,2.550336,13.07692,0.014667,0
K0487436,0.832984,0,11.41149,6.888889,0,2
K0487539,1.902251,1.282439,8.503599,7.307692,0.001391,0
K0487553,0.016262,0,3.361258,9.481481,0,1
K0487570,5.048938,0,0.741704,8.407407,0,1
K0487577,2.492935,0,1.232262,8.407407,0,1
K0487646,0.011149,0,35.77096,3,0,1
K0487665,2.92991,0.263459,34.50879,7.269231,0,1
K0487677,0.287779,0.065439,17.49861,15.40741,0.14292,0
K0487706,0.437273,0,4.926772,12.64,0,2
K0487734,1.246002,0,6.148547,7,0.159847,0
K0487740,0.015311,0,10.14751,12.44444,0,1
K0487811,1.156641,0.277818,14.86047,4.703704,0,0
K0488562,0.218457,0.016598,1.373876,4.888889,0,3
K0488592,2.132687,0.155752,1.087993,12.84615,0,0
K0488645,2.468387,0.085556,6.41727,14.37037,0.027669,0
K0488707,1.000542,5.526928,33.97187,9.592593,0,1
K0488748,0.001896,0,10.6035,7.185185,0,1
K0488770,0.332554,0.066785,5.840222,9.925926,0.142127,0
K0488890,1.841239,0,0.592813,16.55556,0,1
K0488936,0.000335,0.286723,2.852847,4.68,0,1
K0488941,0.311165,0.501093,10.86964,18.85185,0,3
K0488984,0.286584,0,7.01637,7.185185,0.193791,0
K0489013,0.149641,0,13.16965,5.6,0,0
K0489015,0.000892,0,8.979663,28.88889,0,0
K0489087,0.056418,0,0.734028,17.74074,0,2
K0489096,0.034676,0,0.235199,13.11111,0,1
K0489100,0.694916,0,2.005122,18.14815,0,3
K0489184,4.464213,0,14.14561,4.269231,0,1
K0489323,7.533077,0,12.21794,9.333333,0,1
K0489352,28.26982,0,8.726302,8.296296,0,0
K0489423,4.103543,0,7.321992,2.25,0,1
K0489433,0.216101,0.164262,2.427797,2.904762,0,1
K0489549,2.35601,0,16.64933,6.592593,0,0
K0489568,0.038563,0,0.007433,18.55556,0,0
K0489572,0.088155,0,0.011848,2.958333,7.38455,0
K0489613,13.57544,0,17.35115,10.51852,0,1
K0489615,24.47458,0,0.019618,10.16667,0,2
K0489646,0.315825,0,7.10371,22.07407,0,2
K0489701,0.417302,0.400458,7.807004,13.18519,0,2
K0489708,0.140683,0,0.743743,8.37037,1.480006,1
K0489832,3.713168,0,0.519689,18.62963,0,1
K0489838,0.021124,0,2.617606,7.703704,0,2
K0489847,0.78018,0,23.48375,7.814815,0,0
K0489868,0.908769,0,1.28381,11.85185,0,0
K0489876,4.484062,0,27.55055,15.77778,0,2
K0489975,0.896822,0,9.116114,4.807692,0,0
K0490063,12.93467,14.26945,14.27054,9.518519,0,0
K0490172,0.042401,0.000518,2.097522,10.92593,0,0
K0490187,6.307497,0.000515,0.458758,13.30769,0,0
K0490193,0.000234,0.000581,6.34638,6.703704,0,1
K0490194,4.290479,0,22.27309,3.807692,0,0
K0490232,0.365877,0.257264,0.426581,5.409091,0.099778,1
K0490270,0.132979,0,9.087377,1,2.172336,1
K0490299,0.343005,0.071027,3.050493,9.307692,0,1
K0490358,4.880503,0,20.07357,1.5,0,0
K0490434,0.946373,0,0.132002,48.22222,0.031846,2
K0490442,0.090928,0,4.184043,16.85185,0,0
K0490452,0.058519,0,0.300951,12.7037,0.219274,0
K0490471,0.565159,0,2.983168,7.851852,0,0
K0490487,1.382665,0,1.826773,13.2963,0,2
K0490665,0.956298,0,5.529583,17.7037,0,0
K0490675,1.579006,0,10.28313,7.555556,0,0
K0490676,1.155473,0.088657,6.514308,3.173913,0,0
K0490685,0.554857,0.017917,2.065872,8.37037,0,1
K0490696,0.109134,0,1.086178,8.407407,0,0
K0490697,0.030974,0,17.76588,13,0,0
K0490769,1.461749,1.703672,0.701652,13,0,1
K0490838,0.051665,0,25.35573,23.7037,0,1
K0490844,17.50463,0,12.80925,15.11111,0,0
K0490876,0.326646,0,17.89907,21.66667,0,1
K0490901,0.3095,0.393946,11.02329,14.96296,0.663327,1
K0490916,3.70583,0,6.226709,23.77778,0,2
K0490921,0.013199,0,4.755363,9.666667,0,1
K0490944,12.76287,6.346115,2.751216,7.851852,0,0
K0491046,3.454625,0,11.41519,10.25926,0,1
K0491187,0.518943,0.018439,0.655142,11.51852,0,0
K0491206,0.00309,0,8.327837,8.851852,0,2
K0491255,0.000267,7.50E-05,0,2.608696,0,0
K0491271,6.823803,0,0.638926,9.074074,3.676356,0
K0491282,8.749917,1.894402,5.562519,2.55,0,0
K0491288,1.824705,0,7.361549,19.7037,0,2
K0491329,0.021027,0.150584,0.827944,10.7037,0,0
K0491490,3.163639,0.059699,19.47781,8.592593,0,0
K0491498,13.567,0.011124,2.176822,9.185185,0,2
K0491579,22.29587,0.292094,0.073065,8.346154,0.494498,0
K0491706,0.090605,0,0.288636,3,0,1
K0491707,5.818766,0.010004,7.337015,8.846154,0.093738,0
K0491754,0.023896,0,1.429011,3.576923,0.016752,3
K0491884,0.757204,0,0.674696,5.192308,0,1
K0491926,0.159746,0,11.79699,2.5,0,1
K0491981,0.009022,0,0,13.37037,0,2
K0491997,2.595498,0.527626,21.2444,7.222222,0,1
K0492005,0.043328,0.17179,9.13824,9.555556,0,3
K0492082,0.159036,0.397904,10.62816,7.153846,0,1
K0492231,1.796127,0,0.441034,40.11111,0,3
K0492274,3.09525,0.0041,0.001109,16.51852,0.128648,2
K0492368,0.313183,0.020666,7.976704,23.25926,0,0
K0492369,0.403069,0.023918,0.044205,14.37037,0,1
K0492378,0.155784,0.277261,5.842076,4.291667,0,0
K0492423,0.043032,0,15.66648,12.62963,0,1
K0492454,2.260268,0.708974,16.6899,9.259259,0,1
K0492455,0.035375,0.237534,8.410765,15.11111,0.334448,3
K0492475,13.5504,0.332627,0.800043,12.18519,0,0
K0492624,0.619787,0.074711,11.04872,9.769231,0,2
K0492741,3.258063,0,0.031365,0,0,0
K0492750,1.486659,4.947733,23.10665,11.92593,4.250255,0
K0492772,3.03662,0,4.53518,12.11538,0,3
K0492828,1.422706,0,5.909547,4,0,0
K0492837,0.168636,0,6.001151,7.074074,0,2
K0492936,0.022187,0,40.43066,1.125,0,1
K0492962,1.042075,0,4.76429,2.222222,0,0
K0493055,2.17153,0,9.683994,3.615385,0,0
K0493060,0.009934,0,0.286703,7.777778,0,2
K0493127,1.544263,0,10.78659,3.888889,0,1
K0493177,1.428979,0.029289,0.256832,6.26087,0,0
K0493290,0.320294,0,0.16819,6.703704,0,1
K0493335,6.739022,0,0.857945,66.88889,0,2
K0493345,0.144652,0.000883,1.085569,27.33333,0,2
K0493415,0.23278,0,10.42462,6.12,0,0
K0493540,0.717168,0,9.403616,5.037037,0,1
K0493574,0.008573,0,7.687038,5.115385,0.01756,1
K0493575,0.156008,0,0.013716,0,0,1
K0493630,0.066463,0,2.468969,10.92593,0,0
K0493654,2.167956,0,0.742748,7.407407,0,1
K0493664,6.846999,0.000324,0.13265,18.51852,0,2
K0493668,1.893082,0,9.892661,10.07407,0,0
K0493728,3.931533,0.007356,15.60245,9.291667,0,0
K0493753,0.220131,0.957389,7.193156,8.148148,0,1
K0493854,3.320858,0.051014,11.30065,10.40741,0,1
K0493910,0.008403,0,0.9484,2.190476,0,0
K0493963,0.738895,0,7.795579,3,0,0
K0493989,0.36486,3.030008,0.03115,7.888889,0.378765,0
K0493996,1.499635,0,19.2721,13.11111,0,2
K0494037,1.058185,0,4.537022,6.16,0.738113,0
K0494080,0.160612,0,7.130715,12.25926,0,0
K0494085,0.001975,0,0.134798,21.11111,0,2
K0494206,1.476632,0,2.081333,8.518519,0,3
K0494355,0.330494,0,0.311418,24.33333,0,2
K0494492,0.01004,0,4.031277,14.07407,0,0
K0494532,0.014706,0.266846,2.259121,26.33333,0,2
K0494537,1.648221,0,13.434,34.88889,0,2
K0494586,0.829305,0,8.121129,4.923077,0,1
K0494682,0.401751,0,8.080357,14.77778,0,2
K0494712,4.113858,0,14.73148,16.07692,0,0
K0494723,1.712817,0.01867,11.16214,21.14815,0,1
K0494725,3.46634,2.616293,9.839331,12.25926,0,0
K0495575,1.207257,0.477448,17.57225,4.32,0,1
K0495863,3.102798,0,13.30712,19.88889,0,1
K0495877,5.917951,0,1.800385,44.14815,0,2
K0495907,1.063782,0.014094,0.028673,10,0,1
K0495918,0.000344,0,8.490182,5.269231,0,0
K0495952,0.300128,0.473842,10.33633,8.576923,0,0
K0496009,0.027262,0,2.500374,13.92593,0,1
K0496041,0.046118,0,1.246709,17.07407,0,2
K0496086,0.070168,0.099339,12.394,4.307692,0,0
K0496159,3.091514,0,3.51318,30.77778,0,0
K0496257,0.021401,0,21.36724,20.07407,0,1
K0496406,2.249916,0,18.21194,9.038462,0,1
K0496443,0.116197,0,4.521388,14.69565,0,2
K0496497,0.419995,0,12.61314,11.07407,0,2
K0496499,0.215135,1.639494,8.746964,1.5,0,1
K0496557,1.109902,0,15.28487,1,0.537912,0
K0496662,0.020098,0,6.467366,6.481481,0,2
K0496678,0.019899,0,2.246783,15.55556,0,3
K0496848,4.685552,0.002072,36.07559,9.444444,0,0
I0819873,3.487399,0.22933,13.6785,22.25926,0,2
I0820934,4.570546,3.904348,0.846853,4.875,0,0
I0821130,1.844371,0,1.265862,4.076923,0,2
I0821878,0.154426,0.339012,2.122132,11.85185,0.276124,0
I0821957,1.329023,0,10.88397,13.40741,0,2
I0821964,0.32849,0,4.396158,7.888889,0,0
I0821977,0.168511,0.536109,16.14416,52.7037,0,2
I0822075,0.025807,1.096004,3.807238,21.77778,0,0
I0822264,9.2229,0,15.23252,3.32,2.746033,0
I0824709,0.033348,0,4.877871,2.695652,0,0
I0824754,0.840743,0.323741,3.953489,9.368421,0,2
I0824859,12.94506,0,1.439677,8.888889,0,3
I0825375,0.740521,0,6.571788,19.55556,0,1
I0825602,0.06779,0.740868,2.244553,7.925926,1.214909,2
I0826546,0.010206,0,0.02684,81.07407,0,2
I0827650,9.357072,0,0.511848,21.62963,0,0
I0827745,0.043681,0,1.208966,13.48148,0.027425,1
I0828102,3.89086,0,41.63824,9.777778,0,0
I0828498,4.372679,0,0.028353,6.111111,0,1
I0814432,3.928033,0,0.924174,15.96296,0,2
I0814722,1.015467,0,0.866482,13.25926,0,1
I0814745,0.684213,0,6.577312,4.818182,0,1
I0815105,1.101098,0,2.464057,29.96296,0,1
I0815698,0.061321,0,6.301056,17.48148,0,0
I0817731,2.642731,0,10.92133,22.7037,0,0
I0817974,2.669849,0,0.38437,15.81481,0,2
I0818083,2.090624,0,31.07538,11.44444,0,1
I0819312,1.037256,0.000598,0.499192,31.88889,0,0
I0829743,0.147463,0,14.32096,25.51852,0,2
I0829861,2.607516,0,5.926002,2.5625,0,0
I0830705,4.164503,0.364423,1.263254,11.62963,0.008947,0
I0831332,0.01545,0.995198,9.487913,8.083333,0,0
I0831383,0.00534,0,2.305754,15.85185,0,0
I0831478,0.116308,0,41.596,8.96,0,0
I0831480,0.383497,0,1.515743,12.38462,0,1
I0831608,0.002371,0,0.011777,15.74074,0,0
I0831861,0.381699,0,1.117396,8.333333,0,1
I0832245,0.825505,0,0.336447,9.407407,0.448682,0
I0832626,0.15253,0,0.350811,7.777778,0,2
I0833561,8.202382,0,0.273769,34.03704,0,2
I0834339,0.3237,0.056655,0.646854,10.11538,0,3
I0834817,0.409221,0,0.036347,52.85185,0,2
I0836661,0.014981,0,9.276637,19.11111,0,2
I0836840,0.620565,0,13.41785,19.14815,0,1
I0837170,0.606203,0,0.438065,28.55556,0,2
I0837827,0.359953,0,5.149034,6.481481,0.183288,0
I0838023,1.617748,0.244686,1.079216,32.03704,0.009856,3
I0838842,5.685197,0,13.06408,9.666667,0,0
I0839354,0.026438,0,0.108779,4.041667,0,0
I0839759,0.00719,0,33.58726,17.36,0,0
I0839968,0.407816,0.259892,14.63773,45.62963,0,2
I0840755,0.283963,0,0.030277,12.22222,0,1
I0841462,5.187355,4.902828,12.72065,4,0.67592,0
I0841558,0.504196,0,0.500607,11.55556,0,2
I0841728,0.059785,0,25.90807,9.888889,0,1
I0841746,1.96439,0,14.03126,15.25926,0,2
I0842191,0.656255,0,16.77723,15.30769,0,2
I0842515,3.369344,0,8.54683,2.7,0,1
I0842685,1.216336,0.005462,1.008814,18.96296,0,3
I0842782,0.181005,0,1.968973,9.407407,0,2
I0845219,0.407161,0,19.60848,11.96154,0.031608,2
I0845314,6.28625,0,1.577587,12.2963,0,0
I0845850,0.001767,0,2.959233,15.44444,0,2
I0846136,0.151131,0,23.78739,41.66667,0,1
I0846512,1.733284,0,0.596118,9.653846,0,0
I0846823,0.328837,0,8.701393,6.807692,0,0
I0847068,0.017893,0.047083,3.933029,25.14815,0,2
I0847092,1.044358,0.001366,38.75655,38.07407,0.002482,3
I0848775,0.169225,0.246082,0.893182,2.730769,0,0
I0848829,4.006973,0.022908,21.08701,3.185185,0,0
I0848887,0.927333,0,0.743229,37.51852,0,2
I0850464,1.855153,0,1.264401,5,0,0
I0850668,4.029665,0,0.55993,18.22222,0,1
I0850685,0.003524,0,0.006286,5.740741,0,0
I0850983,3.86848,0,1.839369,8.777778,0,0
I0851105,1.329515,0.01812,15.54319,20.33333,0,1
I0851261,0.011765,0,11.38608,15.44444,0,0
I0852157,9.866899,0,4.904926,13.7037,0,0
I0852234,0.057605,0,5.649044,1,0,0
I0852660,0.006637,0.000446,2.378596,13.2963,0,1
I0853829,3.750471,0,0.1887,42.66667,0,2
I0853862,0.089676,0,11.44664,8.444444,0.130505,0
I0854046,3.008128,1.692345,9.220327,28.25926,0,3
I0855250,5.643704,5.533889,13.72794,2.454545,0,1
I0855363,2.839759,0,4.623311,37.14815,0,2
I0855774,15.14202,2.474458,0.331727,10.40741,0,2
I0855785,1.938821,0.036652,0.963719,13.62963,0,1
I0856302,12.99683,0,4.871718,18.37037,0,1
I0856424,3.882156,1.728363,8.252685,25.33333,0,0
I0858270,0.01679,0,0.542249,4.458333,0,1
I0858768,4.150999,0,0.80242,45,0,3
I0858773,1.743938,0.471848,0.194168,5.592593,0,0
I0859576,0.129256,0.000231,4.15601,14,0,0
I0859816,0.040729,0,0.170073,18.88889,0,2
I0861339,0.02546,0,1.867781,20.96296,0,2
I0861528,2.250348,0.084015,10.39482,10.48148,0,0
I0862511,0.047818,0,1.792802,2.578947,0,2
I0862923,0.951965,0.031766,0.186343,31.25926,0,0
I0863078,0.321609,0,22.06919,4.52,0,1
I0863303,0.012496,0,1.334944,4.636364,0,0
I0863573,2.367843,0.007611,8.093226,8.84,0,0
I0864338,1.338288,0,3.125173,39.96296,0,0
I0865604,0.036617,0,0.41655,41.74074,0,2
I0865749,0.000274,0,0.48298,11.22222,0,0
I0865757,0.97108,1.992839,3.755553,15.85185,3.627907,0
I0866001,0.222631,0,6.166797,0,0,1
I0867842,11.49301,0,1.755103,8.5,0,0
I0867893,4.410482,0,60.58826,27.88889,0,0
I0868077,3.855442,0.052644,5.638984,33.2963,0,3
I0868138,0.090821,0,11.27101,14.66667,0,1
I0868289,0.064982,0,3.750028,36.55556,0,2
I0868382,0.907525,2.590362,15.64828,14.92593,10.30525,0
I0869071,7.347937,0,18.64125,7.444444,0,1
I0869253,3.223257,0.834322,2.47722,11.03704,1.621926,0
I0869491,0.35471,0.001928,7.9983,5.363636,0.370475,0
I0870251,2.207803,0.01278,10.83126,37.03704,0,2
I0870741,0.509738,0,11.71803,59.03704,0,2
I0871380,0.448256,0.271533,21.03762,35.59259,0,0
I0872051,0.516196,0,1.601249,4.863636,0,0
I0872666,0.055925,0.016564,0.731693,52.03704,0,2
I0872832,0.015472,0,0.252425,46.07407,0,2
I0872891,1.836292,0,2.754686,18.7037,0,0
I0874730,0.000699,0.263189,1.130108,1,0,0
I0876332,11.72368,0,1.344182,18.92593,0,0
I0876451,0.08875,0,0.247865,21.23077,0,1
I0877322,0.221408,0,11.25023,7.148148,0,0
I0877575,0.004864,1.475317,0,15.33333,0,0
I0877940,0.235212,0.01184,0.11891,29.18519,0,1
I0878064,0.011208,0,2.073434,13.7037,0,0
I0878339,0.006324,0.01391,1.92884,23.88889,0,2
I0878451,0.006198,0,0.426073,28.2963,0,0
